index,artist,country
1097,Rene And Ray,US
1098,Reparata And The Delrons,US
1099,"Rev. Martin Luther King, Jr.",US
1100,Rex Allen,US
1101,Rhinoceros,US
1102,Ricardo Ray,US
1103,"Richard ""Groove"" Holmes",US
1104,Richard And The Young Lions,US
1105,Richard Burton,GB
1106,Richard Chamberlain,US
1107,Richard Harris,IE
1108,Richard Hayman,US
1109,Richie Allen,US
1110,Rick And The Keens,US
1111,Rick Nelson,US
1112,Ricky Nelson,US
1113,Rita Coolidge,US
1114,Rita Pavone,IT
1115,Ritchie Adams,US
1116,Robert Goulet,US
1117,Robert John,US
1118,Robert Knight,US
1119,Robert Maxwell,US
1120,Robert Mitchum,US
1121,Robert Parker,SE
1122,Robin Ward,US
1123,Rocco Granata and the International Quintet,BE
1124,Rochell And The Candles,US
1125,Rock & Roll Double Bubble,US
1126,Rockin' Rebels,FR
1127,Rod Bernard,US
1128,Rod Lauren,US
1129,Rod McKuen,US
1130,Roddie Joy,US
1131,Roger Miller,US
1132,Roger Williams,US
1133,Rolf Harris,AU
1134,Romeo & Juliet Soundtrack,JP
1135,Ron Holden with The Thunderbirds,US
1136,Ronnie Carroll,GB
1137,Ronnie Dove,US
1138,Ronnie Love And His Orchestra,US
1139,Ronnie Savoy,US
1140,Ronnie and The Hi-Lites,US
1141,Ronny And The Daytonas,US
1142,Ronny Douglas,US
1143,Roosevelt Fountain And Pens Of Rhythm,US
1144,Rosco Gordon,US
1145,Rosco Robinson,US
1146,Rosemary Clooney,US
1147,Rosie,US
1148,Round Robin,US
1149,Roy Clark,US
1150,Roy Drusky,US
1151,Roy Hamilton,US
1152,Roy Head,US
1153,Roy Orbison,US
1154,Royal Teens,US
1155,Ruby And The Romantics,US
1156,Ruby Andrews,US
1159,Rufus & Carla,DE
1160,Rufus Thomas,US
1161,Russell Byrd,US
1162,Rusty Draper,US
1163,Ruth Brown,US
1164,SSgt Barry Sadler,US
1165,Safaris with The Phantom's Band,US
1166,Sagittarius,US
1167,Sally Field,US
1168,Sam & Bill,US
1169,Sam & Dave,US
1170,Sam Cooke,US
1171,Sam The Sham and the Pharaohs,US
1172,Sammy Davis Jr.,US
1173,Sammy Kaye,US
1174,Sammy Masters,US
1175,Sammy Turner,US
1176,San Remo Golden Strings,US
1177,Sandie Shaw,GB
1178,Sandy Nelson,US
1179,Sandy Posey,US
1180,Sandy Stewart,US
1181,Santana,US
1182,Santo & Johnny,US
1183,Sarah Vaughan,US
1184,Saverio Saridis,US
1185,Savoy Brown,GB
1186,Scott English,US
1187,Scott McKenzie,US
1188,Senator Bobby,US
1189,Senator Bobby & Senator McKinley,US
1190,Senator Everett McKinley Dirksen,US
1191,Sergio Mendes & Brasil '66,BR
1192,Shades Of Blue,US
1193,Shadows Of Knight,US
1194,Shango,US
1195,Shannon,US
1196,Sharpees,US
1197,Sheb Wooley,US
1198,Shelby Flint,US
1199,Shelley Fabares,US
1200,Shep And The Limelites,US
1201,Shirley & Lee,US
1202,Shirley Bassey,US
1203,Shirley Ellis,US
1204,Shirley and Lee,US
1205,Shorty Long,US
1206,Si Zentner,US
1207,Sid Lawrence,US
1208,Simon & Garfunkel,US
1209,Simon Stokes/Nighthawks,DE
1210,Sims Twins,US
1211,Sir Chauncey and his exciting strings,US
1212,Sir Douglas Quintet,US
1213,Siw Malmkvist,SE
1214,Skeeter Davis,US
1215,Skip And Flip,US
1216,Sleepy King,US
1217,Slim Harpo,US
1218,Sly & The Family Stone,US
1219,Small Faces,GB
1220,Smith,US
1221,Smokey Robinson,US
1222,Solomon Burke,US
1223,Sonny,US
1224,"Sonny Charles And The Checkmates, Ltd.",US
1225,Sonny James,US
1226,Sonny Knight,US
1227,Soul Brothers Six,US
1228,Soul Sisters,JM
1229,Soul Survivors,US
1230,Sounds Orchestral,GB
1231,Soupy Sales,US
1232,Southwest F.O.B.,US
1233,Spanky And Our Gang,US
1234,Spencer Ross,US
1235,Spiral Starecase,US
1236,Spirit,US
1237,Spyder Turner,US
1238,St. Charles Borromeo Choir,US
1239,Stan Freberg,US
1240,Stan Getz,US
1243,Steam,US
1244,Steppenwolf,US
1245,Steve & Eydie,US
1246,Steve Alaimo,US
1247,Steve Allen,US
1248,Steve Greenberg,US
1249,Steve Lawrence,US
1250,Stevie Winwood,GB
1251,Stevie Wonder,US
1252,Stone Poneys,US
1253,Stonewall Jackson,US
1254,Strawberry Alarm Clock,US
1255,Sue Thompson,US
1258,Sunny & The Sunglows,US
1259,Sunny & The Sunliners,US
1260,Supremes & Temptations,US
1261,Susan Christie,US
1262,Swingin' Medallions,US
1263,Syl Johnson,US
1264,Syndicate Of Sound,US
1265,T.K. Hulin,US
1266,Tamiko Jones,US
1269,Tammy Montgomery,US
1270,Tammy Wynette,US
1271,Ted Taylor,US
1272,Teddy & The Twilights,US
1273,Teddy Randazzo,US
1274,Teddy Vann,US
1275,Tender Slim,US
1276,Teresa Brewer,US
1277,Terry Black,CA
1278,Terry Knight and The Pack,US
1279,Terry Stafford,US
1280,Tex Ritter,US
1281,"The ""5"" Royales",US
1282,"The ""You Know Who"" Group!",US
1283,The 3 Friends,US
1284,The 4 Seasons,US
1285,The 5th Dimension,US
1286,The Abbey Tavern Singers,US
1287,The Ad Libs,US
1288,The Afterbeats,US
1289,The All Stars,US
1290,The Alley Cats,US
1291,The Allisons,GB
1292,The Amboy Dukes,US
1293,The American Breed,US
1294,The Ames Brothers,US
1295,The Angels,AU
1296,The Animals,GB
1297,The Appalachians,US
1298,The Arbors,US
1299,The Archies,US
1300,The Arrows,GB
1301,The Artistics,US
1302,The Association,US
1303,The Astors,US
1304,The Astronauts,US
1305,The Avant-Garde,SE
1306,The Bachelors,IE
1307,The Baja Marimba Band,US
1308,The Ballads,US
1309,The Balloon Farm,US
1310,The Baltimore And Ohio Marching Band,US
1311,The Banana Splits,US
1312,The Band,CA
1313,The Bar-Kays,US
1314,The Barbarians,US
1315,The Baskerville Hounds,US
1316,The Beach Boys,US
1317,The Beatles,GB
1318,The Beau Brummels,US
1319,The Beau-Marks,US
1320,The Believers,US
1321,The Bell Notes,US
1324,The Bermudas,US
1325,The Blades Of Grass,US
1326,The Blendells,US
1327,The Blenders,US
1328,The Blossoms,US
1329,The Blue Diamonds,NL
1330,The Blue Flames,US
1331,The Blue Jays,AU
1332,The Blue Notes,US
1333,The Blue-Belles,US
1334,The Bluenotes,US
1335,The Blues Project,US
1336,The Bobbettes,US
1337,The Box Tops,US
1338,The Brass Ring,US
1339,The Brooklyn Bridge,US
1340,The Brothers Four,US
1341,The Browns,US
1342,The Bubble Puppy,US
1343,The Buckaroos,US
1344,The Buckinghams,US
1345,The Buena Vistas,US
1346,The Busters,DE
1347,The Butanes,US
1348,The Butterflys,US
1349,The Byrds,US
1350,The C.O.D.'s,US
1351,The Cambridge Strings And Singers,GB
1352,The Candy Men,US
1353,The Candymen,US
1354,The Capitols,US
1355,The Capris,US
1356,The Caravelles,GB
1357,The Carefrees,US
1358,The Cascades,US
1359,The Casinos,US
1360,The Caslons,US
1361,The Castaways,US
1362,The Castells,US
1363,The Castle Sisters,US
1364,The Chad Mitchell Trio,US
1365,The Chambers Brothers,US
1366,The Champs,US
1367,The Changin' Times,US
1368,The Chantels,US
1369,The Chanters,US
1370,The Charles Randolph Grean Sounde,US
1371,The Charmettes,US
1372,The Chartbusters,US
1373,"The Checkmates, Ltd.",US
1374,The Cherry People,US
1375,The Chi-lites,US
1376,The Chicago Loop,US
1377,The Chiffons,US
1378,The Chimes,GB
1379,The Chipmunks,US
1380,The Choir,US
1381,The Chordettes,US
1382,The Classics,NL
1383,The Cleftones,US
1384,The Clique,US
1385,The Clovers,US
1386,The Coasters,US
1387,The Coeds,US
1388,The Consuls,US
1389,The Contours,US
1390,The Cookies,US
1391,The Copacabana Trio,US
1392,The Corsairs,US
1393,The Counts,US
1394,The Cowsills,US
1395,The Crampton Sisters,US
1396,The Crawlers,US
1397,The Crazy World Of Arthur Brown,GB
1398,The Crescents Featuring Chiyo,KR
1399,The Crests,US
1400,The Crickets,US
1401,The Critters,US
1402,The Cryan' Shames,US
1403,The Crystal Mansion,US
1404,The Crystals,US
1405,The Cuff Links,US
1406,The Cupids,US
1407,The Curls,US
1408,The Cyrkle,US
1409,The Dartells,US
1410,The Dave Brubeck Quartet,US
1411,The Dave Clark Five,GB
1412,The David Rockingham Trio,US
1413,The Delacardos,US
1414,The Delfonics,US
1415,The Delighters,US
1416,The Dells,US
1417,The Demensions,US
1418,The Detergents,US
1419,The Devotions,US
1420,The Diamonds,CA
1421,The Diplomats,US
1422,The Dixie Cups,US
1423,The Dixie Drifter,US
1424,The Dixiebelles,US
1425,The Do-Re-Mi Children's Chorus,US
1426,The Dolphins,US
1427,The Doors,US
1428,The Dovells,US
1429,The Dreamlovers,US
1430,The Drew-Vels,US
1431,The Drifters,US
1432,The Dukays,US
1433,The Duke Of Earl,US
1434,The Duprees,US
1435,The Dyna-Sores,US
1436,The Dynamics,US
1437,The Dynatones,US
1438,The Earls,US
1439,The Easybeats,AU
1440,The Echoes,US
1441,The Edsels,US
1442,The Edwin Hawkins' Singers,US
1443,The Electric Indian,US
1444,The Electric Prunes,US
1445,The Elgins,US
1446,The Eligibles,US
1447,The Emotions,US
1448,The Emperor's,US
1451,The Epic Splendor,US
1452,The Equals,GB
1453,The Esquires,US
1454,The Essex,US
1455,The Everly Brothers,US
1456,The Excellents,US
1457,The Excels,US
1458,The Exciters,US
1459,The Falcons & Band (Ohio Untouchables),US
1460,The Fantastic Four,US
1461,The Fantastic Johnny C,US
1462,The Fascinations,US
1463,The Fendermen,US
1464,The Fiestas,US
1465,The Fifth Estate,US
1466,The Fireballs,US
1467,The First Edition,US
1468,The Five Americans,US
1469,The Five Du-Tones,US
1470,The Five Emprees,US
1471,The Five Satins,US
1472,The Five Stairsteps,US
1473,The Flaming Ember,US
1474,The Flamingos,US
1475,The Flares,US
1476,The Fleetwoods,US
1477,The Flirtations,US
1478,The Flying Machine,GB
1479,The Formations,US
1480,The Fortunes,GB
1481,The Forum,US
1482,The Foundations,GB
1483,The Four Pennies,GB
1484,The Four Preps,US
1485,The Four Sonics,US
1486,The Four Sportsmen,US
1487,The Four-Evers,US
1488,The Frantics,CA
1489,The Friends Of Distinction,US
1490,The Frogmen,ES
1491,The Fun And Games,US
1492,The Furys,US
1493,The G-Clefs,US
1494,The Galens,US
1495,The Gants,US
1496,The Gene Lowery Singers,US
1497,The Gentrys,US
1498,The Gestures,US
1499,The Girlfriends,FI
1500,The Glaser Brothers,US
1501,The Glass House,US
1502,The Glencoves,US
1503,The Glories,US
1504,The Goodees,US
1505,The Goodtimers,US
1506,The Grass Roots,US
1507,The Greenwood County Singers,US
1508,The Greenwoods,US
1509,The Guess Who,CA
1510,The Gunter Kallmann Chorus,DE
1511,The Halos,US
1512,The Happenings,US
1513,The Harden Trio,US
1514,The Hardtimes,US
1515,The Harptones,US
1516,The Harry Simeone Chorale,US
1517,The Hazy Osterwald Sextet,DE
1518,The Heartbeats,US
1519,The Hearts,US
1520,The Hesitations,US
1521,The High Keyes,US
1522,The Highwaymen,US
1523,The Hippies (Formerly The Tams),US
1524,The Holidays,AU
1525,The Hollies,GB
1526,The Hollyridge Strings,US
1527,The Hombres,US
1528,The Hondells,US
1529,The Honey Cone,US
1530,The Honeycombs,GB
1531,The House Wreckers,US
1532,The Hullaballoos,GB
1533,The Human Beinz,US
1534,The Ides Of March,US
1535,The Ikettes,US
1536,The Illusion,US
1537,The Imperials Quartet,US
1538,The Impressions,US
1541,The Innocence,US
1542,The Innocents,US
1543,The Intrigues,US
1544,The Intruders,US
1545,The Irish Rovers,CA
1546,The Isley Brothers,US
1547,The Iveys,GB
1548,The Ivy League,GB
1549,The Ivy Three,US
1550,The Jack Halloran Singers,US
1551,The James Boys,GB
1552,The Jamies,US
1553,The Jarmels,US
1554,The Jaynetts,US
1555,The Jazz Crusaders,US
1556,The Jelly Beans,US
1559,The Jive Five,US
1560,The Joe Cuba Sextet,US
1561,The Joe Jeffrey Group,US
1562,The Johnny Mann Singers,US
1563,The Johnny Otis Show,US
1564,The Jordanaires,US
1565,The Kids Next Door,US
1566,The King Pins,US
1569,The Kingsmen,US
1570,The Kingston Trio,US
1571,The Kinks,GB
1572,The Knickerbockers,US
1573,The Knight Bros.,US
1574,The Knockouts,SE
1575,The Lafayettes,US
1576,The Larks,US
1577,The Last Word,US
1578,The Leaves,US
1579,The Left Banke,US
1580,The Lemon Pipers,US
1581,The Lennon Sisters,US
1582,The Lettermen,US
1583,The Lewis & Clarke Expedition,US
1584,The Limeliters,US
1585,The Little Dippers,US
1586,The Love Generation,US
1587,The Lovers,FR
1588,The Lovin' Spoonful,US
1589,The Luvers,GB
1590,The Ly - Dells,US
1591,The Mad Lads,US
1592,The Magic Mushrooms,US
1593,The Magistrates,US
1594,The Magnificent Men,US
1595,The Majors,US
1598,The Manhattans,US
1599,The Mar-Keys,US
1600,The Marathons,US
1601,The Marcels,US
1602,The Mark II,US
1603,The Marketts,US
1604,The Marvelettes,US
1605,The Marvelows,US
1606,The Maskman & The Agents,US
1607,The Masqueraders,US
1608,The Matys Bros.,US
1609,The Mauds,US
1610,The McCoys,US
1611,The McGuire Sisters,US
1612,The Megatons,FR
1613,The Mello Men,US
1614,The Melodeers,US
1615,The Merry-Go-Round,IT
1616,The Meters,US
1617,The Metros,US
1618,The Midnighters,US
1619,The Mills Brothers,US
1620,The Mindbenders,GB
1621,The Miniature Men,US
1624,The Mirettes,US
1625,The Mojo Men,US
1626,The Moments,US
1627,The Monarchs,US
1628,The Monitors,US
1629,The Monkees,US
1630,The Montanas,GB
1631,The Moody Blues,GB
1632,The Murmaids,US
1633,The Music Explosion,US
1634,The Music Machine,US
1635,The Music Makers,US
1636,The Mustangs,FI
1637,The Nashville Teens,GB
1638,The Neon Philharmonic,US
1639,The New Christy Minstrels,US
1640,The New Colony Six,US
1641,The New Establishment,JM
1642,The New Vaudeville Band,GB
1643,The New Yorkers,US
1644,The Newbeats,US
1645,The Newton Brothers,US
1646,The Nightcrawlers,US
1647,The Nitty Gritty Dirt Band,US
1648,The Novas,US
1649,The Nutty Squirrels,US
1650,The O'Jays,US
1651,The O'Kaysions,US
1652,The Olympics,US
1653,The Original Caste,CA
1656,The Orlons,US
1657,The Outsiders,NL
1658,The Ovations,US
1659,The Overlanders,GB
1660,The Packers,US
1661,The Parade,US
1662,The Paradons,US
1663,The Paragons,JM
1664,The Paris Sisters,US
1665,The Parkays,US
1666,The Parliaments,US
1667,The Pastel Six,US
1668,The Peanut Butter Conspiracy,US
1669,The Peels,US
1670,The Pentagons,US
1671,The Peppermint Rainbow,US
1672,The Peppermint Trolley Company,US
1673,The Percells,US
1674,The Pete Klint Quintet,US
1675,The Piltdown Men,US
1676,The Pixies Three,US
1677,The Platters,US
1678,The Playmates,US
1679,The Poets,GB
1680,The Poppies,US
1681,The Precisions,US
1682,The Preludes Five,US
1683,The Premiers,US
1684,The Pyramids,US
1685,The Radiants,US
1688,The Rag Dolls,US
1689,The Raindrops,US
1690,The Rainy Daze,US
1691,The Ramblers,NL
1692,The Ran-Dells,US
1693,The Rascals,US
1694,The Rationals,US
1695,The Ray Bryant Combo,US
1696,The Ray Charles Singers,US
1697,The Ray Conniff Singers,US
1698,The Rays,US
1699,The Razor's Edge,US
1700,The Rebelettes,US
1703,The Reflections,US
1704,The Regents,US
1705,The Registers,US
1706,The Revelletts,US
1707,The Rhythm Aces,US
1708,The Ribbons,US
1709,The Righteous Brothers,US
1710,The Rip Chords,US
1711,The Rivieras,US
1712,The Rivingtons,US
1713,The Rocky Fellers,PH
1714,The Rollers,NL
1715,The Rolling Stones,GB
1716,The Romans,US
1717,The Romeos,DE
1718,The Ron-Dels,US
1719,The Rondels,US
1720,The Ronettes,US
1721,The Rooftop Singers,US
1722,The Roommates,US
1723,The Rose Garden,US
1724,The Roulettes,GB
1725,The Routers,US
1726,The Royal Guardsmen,US
1727,The Royalettes,US
1728,The Royaltones,US
1729,The Rugbys,US
1730,The Rumblers,US
1731,The San Remo Golden Strings,US
1732,The Sandpebbles,US
1733,The Sandpipers,US
1734,The Sapphires,US
1735,The Scaffold,GB
1736,The Searchers,GB
1737,The Secrets,US
1738,The Seeds,US
1739,The Seekers,AU
1740,The Sensations,US
1741,The Serendipity Singers,US
1742,The Sevilles,US
1743,The Shacklefords,US
1744,The Shades Of Blue,GB
1745,The Shadows,GB
1746,The Shadows Of Knight,US
1747,The Shangri-Las,US
1748,The Sheep,US
1749,The Shells,US
1750,The Shepherd Sisters,US
1751,The Sherrys,US
1752,The Shindogs,US
1753,The Shirelles,US
1754,The Shocking Blue,NL
1755,The Show Stoppers,US
1756,The Showmen,US
1757,The Sidekicks,US
1758,The Silkie,GB
1759,The Simon Sisters,US
1760,The Singing Belles,US
1761,The Singing Nun (Soeur Sourire),BE
1762,The Ska Kings,US
1763,The Skyliners,US
1764,The Smoke Ring,US
1765,The Smothers Brothers,US
1766,"The Sopwith """"Camel""",US
1767,The Soul Children,US
1768,The Soul Clan,US
1769,The Soul Sisters,US
1770,The Soulful Strings,US
1771,The Spacemen,JP
1772,The Spats,US
1773,The Spellbinders,US
1774,The Spencer Davis Group,GB
1775,The Spinners,US
1776,The Spokesmen,US
1777,The Springfields,GB
1778,The Standells,US
1779,The Staple Singers,US
1780,The Starlets,GB
1781,The Statler Brothers,US
1782,The Statues,US
1783,The Status Quo,GB
1784,The Steelers,FI
1785,The Stereos,US
1786,The Steve Miller Band,US
1787,The Stompers,US
1788,The Strangeloves,US
1789,The Strangers,US
1790,The String-A-Longs,US
1791,The Strollers,SE
1792,The Sunglows,US
1793,The Sunrays,US
1794,The Sunshine Company,US
1795,The Superbs,US
1798,The Surfaris,US
1799,The Swans,IE
1800,The Sweet Inspirations,US
1801,The Swingin' Medallions,US
1802,The Swinging Blue Jeans,GB
1803,The T-Bones,US
1804,The T.S.U. Toronadoes,US
1805,The Tams,US
1808,The Tennessee Two,US
1809,The Texans,US
1810,The Third Rail,US
1811,The Thirteenth Floor Elevators,US
1812,The Three Degrees,US
1813,The Tijuana Brass,MX
1814,The Timetones,US
1815,The Tokens,US
1816,The Tornadoes,GB
1817,The Toy Dolls,GB
1818,The Toys,TH
1819,The Trade Winds,US
1822,The Trashmen,US
1823,The Tree Swingers,US
1824,The Tremeloes,GB
1825,The Triumphs,US
1826,The Troggs,GB
1827,The Trolls,US
1828,The Turtles,US
1829,The Tymes,US
1830,The Unifics,US
1831,The Union Gap,US
1832,The Uniques,JM
1833,The Unknowns,US
1834,The Vacels,US
1835,The Valentinos,US
1836,The Van Dykes,US
1837,The Vanilla Fudge,US
1838,The Vejtables,US
1839,The Velaires,US
1840,The Velvelettes,US
1841,The Velvets,US
1842,The Ventures,US
1843,The Vibrations,US
1844,The Victor Feldman Quartet,US
1845,The Videls,US
1846,The Village Stompers,US
1847,The Virtues,US
1848,The Viscounts,GB
1849,The Vogues,US
1850,The Voice Of The Crests,US
1851,The Volume's,US
1852,The Vontastics,US
1853,The Waikikis,BE
1854,The Wailers,JM
1855,The Walker Bros.,US
1856,The Wanderers,US
1857,The Watts 103rd Street Rhythm Band,US
1858,The Who,GB
1859,The Wildweeds,US
1860,The Will-O-Bees,US
1861,The Winstons,US
1862,The Womenfolk,US
1863,The Wonder Who?,US
1864,The Woolies,US
1865,The Yardbirds,GB
1866,The Yellow Balloon,US
1867,The Young Holt Trio,US
1868,The Young Rascals,US
1869,The Youngbloods,US
1870,The Zombies,GB
1871,Thee Midniters,US
1872,Thee Prophets,US
1873,Thelma Carpenter,US
1874,Them,GB
1875,Theola Kilgore,US
1876,Thomas & Richard Frost,DE
1877,Three Dog Night,US
1878,Thunderclap Newman,GB
1879,Tico And The Triumphs,US
1880,Tim Hardin,US
1881,Tim Tam And The Turn-Ons,US
1882,Timi Yuro,US
1883,Timmy Shaw,US
1884,Tina Robin,US
1885,Tiny Tim,US
1886,Titus Turner,US
1887,Tobin Mathews & Co.,US
1888,Tom Glazer,US
1889,Tom Jones,US
1890,Tom Northcott,CA
1891,Tom and Jerrio,US
1892,Tommy Boyce,US
1893,Tommy Cash,US
1894,Tommy Edwards,US
1895,Tommy Facenda,US
1896,Tommy Hunt,US
1897,Tommy James And The Shondells,US
1898,Tommy Leonetti,US
1899,Tommy McLain,US
1900,Tommy Roe,US
1901,Tommy Sands,US
1902,Tommy Tucker,US
1903,Tompall,US
1904,Toni Fisher,US
1905,Tony Bennett,US
1906,Tony Clarke,US
1907,Tony Joe White,US
1908,Tony Orlando,US
1909,Tony Sheridan,GB
1910,Tony Williams,US
1911,Toussaint McCall,US
1912,Tracey Dey,US
1913,Trade Martin,US
1914,Traffic,GB
1915,Travis Wammack,US
1916,Trini Lopez,US
1917,Troy Keyes,US
1918,Troy Shondell,US
1919,Tyrone Davis,US
1920,U.S. Bonds,US
1921,Umberto Marcato,IT
1922,Underground Sunshine,US
1923,Unit Four plus Two,GB
1924,Valadiers,US
1925,Valjean on Piano,US
1926,Van Dykes,US
1927,Van Morrison,US
1928,Vanilla Fudge,US
1929,Vanity Fare,GB
1930,Verdelle Smith,US
1931,Veronica,DE
1932,Vic Damone,US
1933,Vic Dana,US
1934,Vicki Anderson & James Brown,US
1935,Victor Lundberg,US
1936,Vik Venus Alias: Your Main Moon Man,US
1937,Vikki Carr,US
1938,Vince Edwards,US
1939,Vince Guaraldi Trio,US
1940,Virgil Johnson,US
1941,Vito & The Salutations,US
1942,Wade Flemons,US
1943,Wallace Brothers,US
1944,Walter Brennan,US
1945,Walter Jackson,US
1946,Walter Wanderley,BR
1947,Wanda Jackson,US
1948,Waylon Jennings & The Kimberlys,US
1949,Wayne Fontana & The Mindbenders,GB
1950,Wayne Newton,US
1951,We Five,US
1952,Webb Pierce,US
1953,Wes Montgomery,US
1954,Whistling Jack Smith,GB
1955,Wilbert Harrison,US
1956,William Bell,US
1957,Willie Mitchell,US
1958,Willie Tee,US
1959,Willy Alberti,NL
1960,Wilmer And The Dukes,US
1961,Wilson Pickett,US
1962,Wind,US
1963,Wink Martindale,US
1964,Wyatt (Earp) McPherson,US
1965,Young Hearts,US
1966,Young-Holt Unlimited,NL
1967,Yvonne,DE
1968,Yvonne Baker and the Sensations,US
1969,Z.Z. Hill,US
1970,Zager & Evans,US
,,US
