index,artist,country
790,Jacqueez,US
791,Jacquie Lee,US
792,Jadakiss,US
793,Jaden Smith,US
794,Jaheim,US
795,Jake Owen,US
796,Jake Paul,US
797,Jake Worthington,US
798,James Arthur,GB
799,James Bay,GB
802,James Blunt,GB
803,James Newton Howard,US
804,James Wolpert,US
805,Jamie Foxx,US
806,Jamie N Commons,GB
807,Jana Kramer,US
810,Janet Jackson,US
811,Jaron And The Long Road To Love,US
812,Jason Aldean,US
815,Jason Evigan,US
816,Jason Michael Carroll,US
819,Javada,JM
822,Jay Rock,US
827,Jay Z ,US
828,Jazmine Sullivan,US
837,Jennifer Lawrence,US
850,Jermaine Paul,US
851,Jerrod Niemann,US
854,Jesse McCartney,US
855,Jessie J,GB
858,Jhay Cortez,PR
865,Jill Scott,US
866,Jimmie Allen,US
867,Jimmy Buffett,US
868,Jimmy Fallon,US
869,JoJo,US
870,Joe Budden,US
871,Joe Jonas,US
872,Joe Nichols,US
873,Joey Bada$$,US
874,Joey Galaxy,US
879,John Martin,SE
884,John Rich,US
885,John Ryan,US
886,Johnny Yukon,US
887,Joji,US
890,Jon Pardi,US
891,Jonas Blue,GB
892,Jonas Brothers,US
893,Jonathan Groff,US
894,Jonn Hart,US
895,Jordan Davis,US
896,Jordan Smith,US
897,Jordin Sparks,US
898,Jorja Smith,GB
899,Jose Feliciano,US
900,Josh Kaufman,US
901,Josh Kelley,US
902,Josh Thompson,US
903,Josh Turner,US
906,Juan Luis Guerra,DO
907,Juelz Santana,US
920,Juliet Simms,US
921,Jussie Smollett,US
926,Justin Timberlake,US
929,K'Naan,US
930,K. Michelle,US
931,KALEO,IS
932,KCamp,US
933,KIDS SEE GHOSTS,US
934,KONGOS,US
935,KYLE,US
936,Kacey Musgraves,US
937,Kali Uchis,US
938,Kamaiyah,US
945,Karen Fairchild,US
946,Karmin,US
951,Kaskade,US
952,Katie Lopez,US
953,Katy Perry,US
954,Katy Perry ,US
955,Katy Tiz,GB
959,Keala Settle,US
960,Keala Settle ,US
961,Kebo Gotti,US
969,Kellie Pickler,US
972,Kelly Dodson,US
983,Kenny G,US
984,Kenny Wayne Shepherd,US
985,Kent Jones,US
989,Kesha,US
993,Kevin McCall,US
994,Kevin Rudolf,US
995,Keyshia Cole,US
1008,Kiesza,CA
1011,Kill The Noise,US
1012,Kimberly Nichole,US
1013,Kimbra,US
1014,King Chip,US
1015,Kings Of Leon,US
1016,Kip Moore,US
1017,Kirk Franklin,US
1020,Kobe,US
1026,Kodie Shane,US
1027,Kool Moe Dee,US
1028,Koryn Hawthorne,US
1029,Kreayshawn,US
1030,Krewella,US
1031,Kris Allen,US
1032,Kris Stephens,US
1033,Kris Wu,CN
1036,Kristin Chenoweth,US
1037,Kungs,FR
1038,Kygo,NO
1039,Kyla,PH
1040,LANCO,US
1041,LL Cool J,US
1044,LOCASH,US
1045,LSD,US
1046,La Roux,GB
1051,Lady Antebellum,US
1052,Lady Gaga,US
1053,Lamb,GB
1056,Landon Cube,US
1059,Lauren Bennett,GB
1060,Lauren Daigle,US
1061,Lauren Duski,US
1062,Lauren Jauregui,US
1065,Layton Greene,US
1066,Lea Michele,US
1067,Lee Brice,US
1068,Lee DeWyze,US
1069,Leighton Meester,US
1070,Lennon Stella,CA
1071,Leonard Cohen,CA
1072,Lewis Capaldi,GB
1073,Liam Payne,US
1074,Lifehouse,US
1079,Lil Dicky,US
1080,Lil Duke,US
1081,Lil Durk,US
1087,Lil Mosey,US
1088,Lil Nas X,US
1089,Lil Peep,US
1094,Lil Reese,US
1122,Lil Xan,US
1129,Lil' Duval,US
1130,Lillywood,US
1137,Lindsay Ell,CA
1138,Lindsey Pavao,US
1139,Lindsey Stirling,US
1140,Linkin Park,US
1141,Little Big Town,US
1142,Little Mix,US
1143,Lizzo,US
1144,Lloyd,GB
1145,Lloyd Banks,US
1148,Lolo,BE
1149,London On Da Track,US
1150,Lookas,US
1151,Lord Huron,US
1152,Lorde,NZ
1153,Loren Allred,US
1154,Loud Luxury,CA
1155,Louis Prima,US
1158,Love And Theft,US
1159,LoveRance,US
1160,Lucenzo,FR
1161,Lucy Hale,US
1167,Luis Fonsi,PR
1168,Lukas Graham,DK
1172,Luke Combs,US
1173,Lunay,PR
1176,Lupe Fiasco,US
1177,Lute,US
1178,Lyquin,US
1179,M.I.A.,US
1180,M0,DK
1181,M83.,FR
1182,MAGIC!,CA
1183,MAX,US
1184,MC Eiht,US
1185,MDMA,US
1186,MGK,US
1187,MGMT,US
1188,MIKA,GB
1189,MKTO,US
1190,MNEK,GB
1191,MO,US
1192,Mabel,US
1200,Macklemore,US
1201,Maddie & Tae,US
1204,Madi Davis,US
1205,Madonna,US
1206,Madsonik,US
1207,Maejor Ali,US
1208,Majid Jordan,CA
1209,Major Lazer,JM
1210,Mally Mall,US
1214,Mana,MX
1215,Mann,US
1216,Manuel Turizo,CO
1221,Marco Antonio Solis,MX
1227,Marian Hill,US
1228,Mario,US
1229,Mark Ronson,GB
1230,Maroon 5,US
1231,Marsha Ambrosius,US
1235,Martha Wainwright,CA
1236,Martin Garrix,NL
1237,Martina McBride,US
1242,Mary Mary,US
1243,Mason Ramsey,US
1244,Mat Kearney,US
1245,Matisyahu,US
1246,Matt McAndrew,US
1247,Matt Morris,US
1248,Matt Nathanson,US
1249,Matt Stell,US
1250,Matthew Koma,US
1251,Matthew Schuler,US
1252,Max B,US
1253,Maxwell,US
1259,Megan Thee Stallion,US
1260,Meghan Linsey,US
1263,Melanie Fiona,CA
1264,Melanie Martinez,US
1265,Melle Mel,US
1269,Mez,US
1270,Michael Bolton,US
1275,Michael Ray,US
1276,Michel Telo,BR
1279,Mick Jagger,GB
1280,Midland,US
1296,Mike Posner,US
1297,Mike WiLL Made-It,GB
1298,Mikky Ekko,US
1301,Milky Chance,DE
1302,Milo & Otis,US
1303,Mindless Behavior,US
1304,Miranda Cosgrove,US
1311,Mitchell Ayres And His Orchestra,US
1312,Mitchell Hope,US
1313,Mitchell Tenpenny,US
1314,Moby,US
1315,Mohombi,SE
1318,Monica,US
1319,Montgomery Gentry,US
1320,Monty,GB
1321,Morgan Evans,AU
1324,Mr. Hudson,GB
1325,Mr. Probz,NL
1326,Mumford & Sons,GB
1327,Murda Beatz,CA
1328,Muse,GB
1331,My Chemical Romance,US
1332,My Darkest Days,CA
1333,Mystic,US
1334,N*E*R*D,US
1335,N.W.A,US
1338,NEEDTOBREATHE,US
1339,NERO,GB
1340,NERVO,AU
1341,NF,US
1342,NLE Choppa,US
1343,Naomi Scott,GB
1346,Nat King Cole,US
1347,Natalia Jimenez,ES
1348,Natalie La Rose,NL
1355,Nathan Sykes,GB
1358,Naughty Boy,GB
1359,Nayer,US
1366,Nego do Borel,BR
1367,Neil Patrick Harris,US
1370,Nelly Furtado,CA
1375,New Boyz,US
1376,New Hollow,US
1377,Niall Horan,IE
1378,Nicholas David,US
1379,Nick Fradiani,US
1380,Nick Jonas,US
1381,Nickelback,CA
1391,Nico & Vinz,NO
1392,Nicole Scherzinger,US
1393,Nio Garcia,PR
1397,Nivea,US
1398,No Doubt,US
1399,Noah Cyrus,US
1403,Nyla,JM
1406,OG Maco,US
1407,OJ Da Juiceman,US
1408,OK Go,US
1409,OMI,JM
1410,Of Monsters And Men,IS
1415,Offset ,US
1416,Old Dominion,US
1417,Olivia Newton-John,AU
1420,Olly Murs,GB
1421,Omarion,US
1422,One Direction,US
1423,OneRepublic,US
1424,Opetaia Foa'i,NZ
1425,Orianthi,AU
1426,Otis Redding,US
1427,"Oumou Sangare""",ML
1428,Outasight,US
1429,Owl City,US
1436,Ozzy Osbourne,US
1445,PIKOTARO,JP
1446,PSY,KR
1447,Panic! At The Disco,US
1448,Paramore,US
1449,Pardison Fontaine,US
1450,Parmalee,US
1451,Passenger,GB
1452,Passion Pit,US
1453,Patrick Stump,US
1456,Pearl Jam,US
1457,Pedro Capo,PR
1458,Pentatonix,US
1461,Pharrell,US
1462,Pharrell ,US
1467,Phillip Phillips,US
1468,Phoebe Ryan,US
1469,Phoenix,GB
1470,Pia Mia,US
1471,Pimp C,US
1472,Pinkfong,KR
1473,Pistol Annies,US
1474,Pistol Annies & Friends,US
1477,Plain White T's,US
1480,Playboy Tre,US
1486,PnB Rock ,US
1487,Polo G,US
1488,Portugal. The Man,US
1492,Preme,CA
1493,Prince,US
1496,Priscilla,FR
1497,Problem,SE
1501,Q-Tip,US
1502,Quando Rondo,US
1509,Queen,GB
1510,Queen Naija,US
1511,R. City,VI
1516,RBE,US
1517,ROCKMAFIA,US
1518,Rachel Platten,US
1523,RaeLynn,US
1524,Rag'n'Bone Man,US
1525,Randy Houser,US
1526,Rascal Flatts,US
1527,Ratatat,US
1528,Ray Dalton,US
1532,Reba,US
1533,Rebecca Black,US
1534,Red Hot Chili Peppers,US
1535,Reese LAFLARE,US
1536,Reeve Carney,US
1537,Reginae Carter,US
1538,Reik,MX
1539,Rej3ctz,US
1540,Remo,DE
1541,Remy Boyz,US
1542,Remy Ma,US
1543,Rhiannon Giddens,US
1544,RiceGum,US
1545,Rich Gang,US
1549,Rich Kidz,US
1559,Ricky Martin,PR
1560,Rico Love,US
1565,Riley Green,US
1566,Rise Against,US
1570,Rivers Cuomo,US
1571,Rixton,US
1572,Rob $tone,US
1573,Rob Thomas,US
1578,Rod Stewart,GB
1579,Rod Wave,US
1582,Rodney Atkins,US
1583,Roman GianArthur,US
1584,Rome,LU
1589,Ronnie Dunn,US
1595,Ross Lynch,US
1596,Royce Da 5'9,US
1597,Rozes,US
1598,Rozzi Crane,US
1599,Rudimental,GB
1600,Runaway June,US
1601,Russ,US
1602,Russell Dickerson,US
1603,Ruth B,CA
1606,Ryan Lewis,US
1610,SAFE,US
1611,SAINt JHN,GY
1612,SHAED,US
1613,SOB,JP
1616,Sabi,JP
1617,Sade,GB
1620,Sam Adams,US
1621,Sam Dew,US
1622,Sam Hunt,US
1623,Sam Martin,US
1624,Sam Palladio,US
1629,Samantha Barks,GB
1630,Sammy Adams,US
1633,Santino Fontana,US
1634,Sara Bareilles,US
1635,Sara Evans,US
1636,Sara Ramirez,US
1637,Sarah Buxton,US
1638,Sarah Jeffery,CA
1639,Saudi,ZA
1640,Saweetie,US
1641,Sawyer Fredericks,US
1644,ScHoolboy Q Hollis,US
1645,Scotty McCreery,US
1646,Sean Kingston,JM
1652,Sech,PA
1653,Seether,US
1657,Sevyn Streeter,US
1658,Shaggy,JM
1662,Shanell,US
1663,Shania Twain,CA
1664,Shawn Mendes,CA
1665,Sheck Wes,US
1666,Sheppard,AU
1667,Sheryl Crow,US
1668,Shinedown,US
1669,Shiny Toy Guns,US
1670,Shontelle,BB
1671,Shy Glizzy,US
1674,Sick Puppies,AU
1675,Silento,US
1676,Silk City,GB
1677,Sirah,US
1678,Skeme,US
1679,Skepta,GB
1680,Ski Mask The Slump God,US
1681,"Ski Mask The Slump God""",US
1682,Skip Marley,JM
1683,Skipper,US
1687,Skrillex & Rick Ross,US
1692,Slash,US
1693,Slaughterhouse,US
1696,Smokepurpp,US
1702,Snoop Dogg ,US
1703,Snootie Wild,US
1704,Snow,US
1705,Snow Patrol,GB
1706,SoMo,US
1707,Social House,US
1708,Sofi Tukker,US
1711,Soko,FR
1712,Solange,US
1713,Sophia Grace,US
1714,Sosamann,US
1717,Soundgarden,US
1718,Spooks,US
1719,Spose,US
1720,Stacy Barthe,US
1721,Starley,AU
1722,Static Major,US
1723,Steel Magnolia,US
1724,Stefflon Don,GB
1725,Steve Aoki,US
1726,Steve Aoki ,US
1727,Steve Holy,US
1728,Steve Kazee,US
1729,Steven Tyler,US
1730,Stunna 4 Vegas,US
1731,Styles P,US
1734,Summer Walker,US
1735,Sundance Head,US
1736,Sunday Service Choir,US
1737,Sunny Sweeney,US
1743,Swedish House Mafia,SE
1752,T-Wayne,US
1758,TJR,US
1759,TK Kravitz,US
1760,TLC,US
1766,TakeOff,US
1767,Takeoff,US
1768,Tamar Braxton,US
1771,Tarrus Riley,JM
1772,Tay-K,US
1773,Taylor John Williams,US
1776,Team 10,US
1777,Tech N9Ne,US
1778,Tee Grizzley,US
1779,TeeFLii,US
1782,Terry McDermott,US
1783,Tessanne Chin,JM
1784,Teyana Taylor,US
1785,The 1975,US
1786,The Administration,US
1787,The BU Harmonics,US
1788,The Band Perry,US
1789,The Barden Bellas,US
1790,The Black Eyed Peas,US
1791,The Black Keys,US
1792,The Carters,US
1793,The Cataracs,US
1794,The Cataracs & Dev,US
1797,The Civil Wars,US
1798,The Cults,US
1799,The Dap-Kings Horns,US
1800,The Dirty Heads,US
1801,The Edge,IE
1802,The FiNATTiCZ,US
1803,The Five,AU
1804,The Fontane Sisters ,US
1805,The Forest Rangers,US
1806,The Fray,US
1807,The Game,US
1810,The Gregory Brothers,US
1811,The Harlem Community Choir,US
1812,The JaneDear Girls,US
1813,The Killers,US
1814,The Knocks,US
1815,The Lonely Island,US
1816,The Lumineers,US
1817,The Neighbourhood,US
1818,The Plastic Ono Band,GB
1819,The Ready Set,US
1820,The Revivalists,US
1821,The Revolution,US
1822,The Ronettes,US
1823,The Roots,US
1824,The Scene,NL
1825,The Script,IE
1826,The Swon Brothers,US
1827,The Throne,PL
1828,The Treblemakers,US
1829,The WAV.s,US
1830,The Wanted,GB
1834,The White Buffalo,US
1837,Theophilus London,US
1838,Theory Of A Deadman,CA
1839,Thirty Seconds To Mars,US
1844,Thomas Wesley,US
1845,Thompson Square,US
1846,Three 6 Mafia,US
1847,Three Days Grace,CA
1848,Thundercat,US
1849,Tiara Thomas,US
1855,Timbaland,US
1859,Tinie Tempah,GB
1860,Toby Keith,US
1861,Tones And I,AU
1862,Tony Bennett,US
1867,Tool,US
1880,Train,US
1884,Travis Barker,US
1885,Travis Porter,US
1890,Trevor Daniel,US
1891,Trevor Guthrie,CA
1897,Trey Songz ,US
1902,Troop 41,US
1903,Trouble,US
1907,Tucker Beathard,US
1908,Tujamo,DE
1909,Twista,US
1930,Tyler Farr,US
1937,Uncle Kade,US
1938,Uncle Kracker,US
1942,V V Brown,GB
1943,V.I.C.,US
1944,Van Halen,US
1945,Vance Joy,AU
1946,Verdine White,US
1947,Vicci Martinez,US
1948,Victoria Justice,US
1949,Victoria Monet,US
1950,Victorious Cast,US
1951,Vika Jigulina,RO
1955,WALK THE MOON,US
1956,WE the Kings,US
1957,WILLOW,US
1965,Walker Hayes,US
1966,Wanz,US
1967,Watt,US
1968,Weezer,US
1969,Weird Al Yankovic,US
1970,Wham!,GB
1973,Who Is Fancy,US
1974,Will Champlin,US
1975,Will Young,GB
1976,William Michael Morgan,US
1984,WizKid,NG
1985,Wizkid,NG
1986,Wrabel,US
1991,XYLO,JP
1992,Xenia,US
1993,Y2K,US
1996,YC,US
1997,YEBBA,US
1998,YFN Lucci,US
2003,YG ,US
2008,Yazz,GB
2009,Yella Beezy,US
2010,Yellowcard,US
2011,Ylvis,NO
2016,Yolanda Be Cool,AU
2019,Young Greatness,US
2023,Young M.A,US
2024,Young Money,US
2025,Young Nudy,US
2026,Young Scooter,US
2027,Young Sinatra,US
2028,Young The Giant,US
2036,YoungBoy NBA,US
2039,Yung Pinch,US
2040,Zac Brown Band,US
2043,Zacari,US
2044,Zach Sobiech,US
2045,Zakk Wylde,US
2046,Zara Larsson,SE
2047,Zay Hilfigerrr,US
2048,Zayion McCall,US
2049,Zayn,US
2056,Zhavia Ward,US
2057,Zion & Lennox,PR
2058,alt-J,US
2059,bbno$,CA
2060,benny blanco,US
2061,blackbear,US
2062,deadmau5,CA
2063,dvsn,CA
2064,for KING & COUNTRY,US
2065,fun.,IT
2068,iLoveMakonnen,US
2069,iLoveMemphis,US
2070,j-hope,KR
2071,k.d. lang,CA
2072,kiLL edward,US
2073,lovelytheband,US
2074,matchbox twenty,US
2075,twenty one pilots,US
,,US
